step,thrust,turn,x,y,theta
524,0.695747,0.007237,361.902,16.474,-1.078176
525,0.695894,-0.032401,362.231,15.861,-1.077307
526,0.696670,-0.021555,362.559,15.247,-1.081196
527,0.703257,0.002793,362.885,14.631,-1.083782
528,0.703623,0.002037,363.214,14.010,-1.083447
529,0.700513,-0.045542,363.544,13.388,-1.083203
530,0.698046,-0.039071,363.868,12.768,-1.088668
531,0.693585,-0.071612,364.189,12.148,-1.093356
532,0.694995,-0.031420,364.503,11.529,-1.101950
533,0.693668,0.002989,364.814,10.908,-1.105720
534,0.688616,0.036015,365.126,10.288,-1.105361
535,0.680643,0.032885,365.437,10.000,1.055487
536,0.682251,-0.012860,365.770,10.594,1.059433
537,0.683121,0.032298,366.105,11.188,1.057890
538,0.689955,0.057990,366.438,11.785,1.061766
539,0.687348,0.007931,366.770,12.389,1.068725
540,0.692186,0.043965,367.100,12.992,1.069676
541,0.698312,-0.050814,367.430,13.601,1.074952
542,0.697697,-0.007557,367.766,14.213,1.068854
543,0.701327,-0.018422,368.102,14.825,1.067947
544,0.701761,-0.005299,368.441,15.438,1.065737
545,0.700204,-0.002508,368.781,16.052,1.065101
546,0.695000,-0.002875,369.121,16.665,1.064800
547,0.693151,-0.050454,369.458,17.272,1.064455
548,0.696049,-0.016954,369.797,17.877,1.058401
549,0.702693,0.025723,370.140,18.483,1.056366
550,0.703596,0.015217,370.484,19.095,1.059453
551,0.704736,0.047362,370.827,19.710,1.061279
552,0.707819,0.047086,371.167,20.327,1.066962
553,0.705434,-0.039112,371.505,20.949,1.072613
554,0.709083,-0.087729,371.845,21.567,1.067919
555,0.700731,-0.142609,372.194,22.184,1.057392
556,0.701107,-0.157061,372.548,22.789,1.040279
557,0.706800,-0.070104,372.914,23.387,1.021431
558,0.707762,-0.032961,373.288,23.986,1.013019
559,0.702221,-0.037335,373.665,24.585,1.009063
560,0.693748,0.005292,374.042,25.178,1.004583
561,0.688113,-0.039521,374.414,25.764,1.005218
562,0.692495,0.035274,374.785,26.343,1.000476
563,0.687729,0.004281,375.157,26.927,1.004709
564,0.691202,-0.006244,375.525,27.508,1.005222
565,0.690674,0.061312,375.896,28.091,1.004473
566,0.685618,0.055817,376.262,28.677,1.011831
567,0.677554,-0.076223,376.622,29.261,1.018529
568,0.684362,0.047009,376.983,29.834,1.009382
569,0.683523,-0.006118,377.344,30.415,1.015023
570,0.690806,-0.007150,377.705,30.996,1.014289
571,0.691911,-0.008342,378.070,31.582,1.013431
572,0.688072,-0.002502,378.437,32.169,1.012430
573,0.687028,0.030249,378.802,32.752,1.012129
574,0.689003,0.044755,379.164,33.336,1.015759
575,0.685991,0.033260,379.524,33.924,1.021130
576,0.685110,0.024257,379.880,34.510,1.025121
577,0.683147,0.015353,380.234,35.097,1.028032
578,0.689131,-0.022417,380.585,35.682,1.029874
579,0.691866,-0.029435,380.942,36.272,1.027184
580,0.689632,-0.072075,381.302,36.863,1.023652
581,0.691526,-0.075956,381.666,37.449,1.015003
582,0.694855,-0.027538,382.036,38.033,1.005888
583,0.694953,0.096129,382.410,38.619,1.002584
584,0.689361,0.053739,382.777,39.209,1.014119
585,0.687160,0.039092,383.137,39.796,1.020568
586,0.696553,0.059777,383.494,40.384,1.025259
587,0.696067,-0.028150,383.851,40.982,1.032432
588,0.699494,-0.027980,384.210,41.578,1.029054
589,0.706980,-0.069415,384.573,42.176,1.025697
590,0.702163,-0.071524,384.944,42.778,1.017367
591,0.703909,0.011940,385.318,43.372,1.008784
592,0.696146,-0.024070,385.693,43.968,1.010217
593,0.695930,0.005732,386.064,44.557,1.007328
594,0.692952,0.016597,386.436,45.145,1.008016
595,0.690298,-0.023674,386.804,45.732,1.010008
596,0.692697,-0.030835,387.173,46.316,1.007167
597,0.689292,-0.079879,387.545,46.900,1.003467
598,0.691797,-0.083839,387.921,47.477,0.993881
599,0.696970,-0.076569,388.304,48.053,0.983821
600,0.700554,-0.153549,388.696,48.630,0.974632
601,0.696549,-0.044244,389.100,49.203,0.956207
602,0.696617,-0.080871,389.504,49.769,0.950897
603,0.692813,-0.050669,389.915,50.333,0.941193
604,0.691576,-0.051207,390.000,50.890,2.322289
605,0.692106,-0.066620,389.531,51.398,2.316145
606,0.694725,-0.065045,389.066,51.911,2.308150
607,0.701968,-0.018489,388.603,52.428,2.300345
608,0.693212,-0.024873,388.136,52.953,2.298126
609,0.689671,0.011144,387.676,53.472,2.295141
610,0.693331,-0.036011,387.219,53.988,2.296479
611,0.695098,-0.043543,386.761,54.508,2.292157
612,0.694545,-0.009399,386.305,55.033,2.286932
613,0.696576,0.075284,385.849,55.557,2.285804
614,0.698470,0.044560,385.388,56.079,2.294838
615,0.696761,0.039542,384.922,56.600,2.300185
616,0.694619,-0.002322,384.456,57.117,2.304930
617,0.686392,0.019635,383.990,57.633,2.304652
618,0.687221,0.019997,383.529,58.142,2.307008
619,0.691687,0.087337,383.067,58.650,2.309408
620,0.688424,0.038173,382.596,59.156,2.319888
621,0.686434,0.079707,382.125,59.658,2.324469
622,0.685379,0.033738,381.650,60.154,2.334034
623,0.685003,-0.091143,381.174,60.648,2.338082
624,0.685410,-0.092666,380.704,61.146,2.327145
625,0.686574,-0.049900,380.239,61.650,2.316025
626,0.696872,-0.042709,379.777,62.157,2.310037
627,0.703780,-0.055006,379.310,62.674,2.304912
628,0.711235,-0.055911,378.842,63.200,2.298311
629,0.716092,-0.062164,378.373,63.734,2.291602
630,0.714048,-0.104473,377.904,64.276,2.284142
631,0.714024,-0.114016,377.444,64.821,2.271605
632,0.709634,-0.149846,376.991,65.373,2.257923
633,0.709094,-0.109441,376.550,65.930,2.239942
634,0.713896,-0.063023,376.118,66.492,2.226809
635,0.706070,0.013117,375.687,67.061,2.219246
636,0.705725,0.055437,375.259,67.623,2.220820
637,0.702555,0.004204,374.829,68.182,2.227473
638,0.698769,-0.031863,374.399,68.738,2.227977
639,0.696543,-0.077289,373.975,69.293,2.224154
640,0.699625,-0.003995,373.556,69.850,2.214879
641,0.696531,-0.084601,373.137,70.410,2.214400
642,0.693350,-0.054469,372.724,70.971,2.204247
643,0.695521,-0.099670,372.318,71.533,2.197711
644,0.693532,-0.064762,371.916,72.101,2.185751
645,0.694454,-0.016900,371.521,72.670,2.177979
646,0.692019,-0.052647,371.126,73.241,2.175951
647,0.694811,-0.048820,370.735,73.813,2.169634
648,0.696225,-0.076495,370.347,74.389,2.163775
649,0.695777,-0.138544,369.963,74.970,2.154596
650,0.695574,-0.192473,369.590,75.557,2.137971
651,0.696886,-0.151547,369.230,76.152,2.114874
652,0.701359,-0.183864,368.880,76.755,2.096688
653,0.698776,-0.184474,368.541,77.369,2.074625
654,0.698956,-0.101762,368.217,77.988,2.052488
655,0.699431,-0.097524,367.901,78.612,2.040276
656,0.705404,-0.060219,367.592,79.239,2.028574
657,0.699679,0.023461,367.285,79.874,2.021347
658,0.695567,0.019838,366.978,80.503,2.024163
659,0.688899,0.054672,366.672,81.128,2.026543
660,0.685367,0.055316,366.365,81.744,2.033104
661,0.683119,0.004216,366.055,82.356,2.039742
662,0.683793,0.005817,365.746,82.965,2.040248
663,0.683790,0.114065,365.436,83.574,2.040946
664,0.679511,0.115717,365.118,84.180,2.054633
665,0.679147,0.183329,364.794,84.777,2.068519
666,0.677724,0.100027,364.457,85.366,2.090519
667,0.680069,0.163317,364.113,85.950,2.102522
668,0.685073,0.158042,363.757,86.530,2.122120
669,0.686417,0.103191,363.387,87.106,2.141085
670,0.690417,0.093028,363.009,87.680,2.153468
671,0.698213,0.088960,362.623,88.252,2.164632
672,0.703429,0.045537,362.226,88.826,2.175307
673,0.705232,0.029096,361.823,89.403,2.180771
674,0.701713,0.035658,361.417,89.979,2.184263
675,0.699562,-0.061699,361.011,90.551,2.188542
676,0.697033,-0.071867,360.610,91.125,2.181138
677,0.691471,-0.039831,360.215,91.699,2.172514
678,0.699043,-0.114466,359.827,92.271,2.167734
679,0.693604,-0.074599,359.442,92.855,2.153998
680,0.691927,-0.113949,359.065,93.437,2.145046
681,0.694123,0.038164,358.697,94.023,2.131372
682,0.698783,0.044572,358.325,94.609,2.135952
683,0.706092,0.028491,357.948,95.197,2.141301
684,0.709619,0.019951,357.564,95.790,2.144720
685,0.709417,0.054014,357.178,96.385,2.147114
686,0.703240,0.012394,356.787,96.978,2.153595
687,0.694952,-0.040885,356.399,97.564,2.155083
688,0.695640,-0.095206,356.019,98.146,2.150176
689,0.699263,-0.054456,355.645,98.732,2.138752
690,0.693885,0.003601,355.272,99.324,2.132217
691,0.690700,0.000799,354.903,99.911,2.132649
692,0.695808,-0.048893,354.535,100.496,2.132745
693,0.696078,-0.099472,354.167,101.087,2.126878
694,0.692037,-0.100454,353.807,101.682,2.114941
695,0.691000,-0.071125,353.456,102.279,2.102887
696,0.693019,-0.105439,353.110,102.877,2.094352
697,0.690837,-0.033849,352.772,103.482,2.081699
698,0.693458,-0.066351,352.436,104.086,2.077637
699,0.695650,-0.028853,352.105,104.695,2.069675
700,0.692501,-0.022327,351.774,105.307,2.066213
701,0.687346,-0.111769,351.446,105.917,2.063533
702,0.686662,-0.154403,351.129,106.527,2.050121
703,0.679283,-0.060630,350.824,107.142,2.031593
704,0.678297,-0.058236,350.526,107.752,2.024317
705,0.675996,-0.080435,350.233,108.364,2.017329
706,0.677246,-0.079643,349.947,108.977,2.007677
707,0.680420,-0.029083,349.667,109.593,1.998120
708,0.681325,-0.032771,349.387,110.213,1.994630
709,0.680857,-0.095438,349.109,110.835,1.990697
710,0.679447,-0.013361,348.839,111.460,1.979245
711,0.675285,0.024944,348.570,112.084,1.977641
712,0.668658,0.107113,348.301,112.703,1.980635
713,0.677130,0.016112,348.026,113.313,1.993488
714,0.679494,-0.111488,347.747,113.930,1.995422
715,0.680360,-0.124646,347.476,114.553,1.982043
716,0.685052,-0.085635,347.213,115.181,1.967086
717,0.693208,-0.003090,346.955,115.815,1.956809
718,0.687296,0.033476,346.695,116.458,1.956438
719,0.693849,-0.008369,346.433,117.093,1.960456
720,0.698069,0.063242,346.171,117.736,1.959451
721,0.697751,0.046220,345.901,118.380,1.967040
722,0.698282,0.082726,345.628,119.022,1.972587
723,0.697147,0.070591,345.349,119.662,1.982514
724,0.696034,0.114758,345.064,120.298,1.990985
725,0.697956,0.140863,344.772,120.930,2.004756
726,0.697664,0.145192,344.468,121.558,2.021659
727,0.701770,0.089030,344.153,122.180,2.039082
728,0.705608,0.124136,343.829,122.803,2.049766
729,0.702595,0.115073,343.495,123.425,2.064662
730,0.696895,0.103821,343.153,124.038,2.078471
731,0.699768,0.021874,342.807,124.643,2.090930
732,0.701444,-0.021801,342.458,125.250,2.093555
733,0.704920,0.009361,342.109,125.858,2.090939
734,0.702156,-0.017061,341.758,126.470,2.092062
735,0.701832,-0.014492,341.409,127.079,2.090015
736,0.699743,0.014841,341.062,127.689,2.088276
737,0.698669,0.051656,340.715,128.297,2.090056
738,0.701648,0.004998,340.365,128.901,2.096255
739,0.701022,0.043091,340.012,129.508,2.096855
740,0.702472,-0.006162,339.657,130.112,2.102026
741,0.707922,-0.047436,339.302,130.718,2.101286
742,0.707632,-0.056061,338.947,131.331,2.095594
743,0.702957,-0.057402,338.597,131.946,2.088867
744,0.697969,-0.085472,338.253,132.559,2.081978
745,0.692190,-0.138394,337.917,133.171,2.071722
746,0.694734,-0.135155,337.595,133.783,2.055115
747,0.691938,-0.148286,337.282,134.403,2.038896
748,0.695516,-0.108275,336.981,135.026,2.021102
749,0.693275,-0.112094,336.686,135.656,2.008109
750,0.687644,-0.100151,336.401,136.288,1.994657
751,0.682999,-0.176317,336.126,136.919,1.982639
752,0.677696,-0.049781,335.866,137.550,1.961481
753,0.682305,-0.015354,335.611,138.178,1.955508
754,0.683723,-0.009998,335.356,138.811,1.953665
755,0.686085,-0.050423,335.102,139.446,1.952465
756,0.683920,-0.041079,334.850,140.084,1.946414
757,0.690042,-0.008100,334.602,140.721,1.941485
758,0.687454,0.039198,334.353,141.365,1.940513
759,0.687146,0.041831,334.101,142.005,1.945217
760,0.688732,0.120611,333.847,142.643,1.950236
761,0.689340,0.076998,333.583,143.279,1.964710
762,0.689091,-0.005644,333.312,143.913,1.973950
763,0.691243,0.063033,333.042,144.547,1.973272
764,0.688485,-0.016510,332.767,145.181,1.980836
765,0.685694,-0.031141,332.493,145.813,1.978855
766,0.685595,-0.031293,332.224,146.443,1.975118
767,0.693722,-0.032680,331.956,147.075,1.971363
768,0.694800,-0.034418,331.688,147.714,1.967441
769,0.695651,-0.031807,331.423,148.356,1.963311
770,0.692733,0.004017,331.159,149.000,1.959494
771,0.682038,0.045399,330.896,149.641,1.959976
772,0.687265,0.084499,330.634,150.271,1.965424
773,0.695596,0.097356,330.363,150.902,1.975564
774,0.703875,0.056531,330.082,151.539,1.987247
775,0.708182,-0.034302,329.793,152.180,1.994031
776,0.705491,-0.076733,329.505,152.827,1.989914
777,0.708874,-0.161787,329.223,153.474,1.980706
778,0.712543,-0.159222,328.954,154.130,1.961292
779,0.704586,-0.082711,328.695,154.794,1.942185
780,0.696931,-0.041709,328.446,155.453,1.932260
781,0.690117,-0.077410,328.203,156.106,1.927255
782,0.688234,-0.078532,327.968,156.755,1.917966
783,0.690575,-0.048508,327.740,157.404,1.908542
784,0.692103,-0.058158,327.515,158.057,1.902721
785,0.686006,-0.016915,327.294,158.713,1.895742
786,0.691588,-0.010464,327.076,159.364,1.893712
787,0.694368,-0.027893,326.857,160.020,1.892456
788,0.695191,-0.018272,326.640,160.679,1.889109
789,0.685656,-0.055098,326.424,161.340,1.886917
790,0.683964,-0.054860,326.215,161.993,1.880305
791,0.676923,-0.057699,326.011,162.646,1.873722
792,0.680409,-0.047882,325.814,163.293,1.866798
793,0.682917,-0.005528,325.619,163.945,1.861052
794,0.685184,-0.005485,325.424,164.600,1.860389
795,0.681406,-0.019485,325.229,165.257,1.859730
796,0.686238,0.018349,325.036,165.910,1.857392
797,0.688170,0.050734,324.841,166.568,1.859594
798,0.688227,0.043806,324.641,167.226,1.865682
799,0.691057,-0.005596,324.437,167.884,1.870939
800,0.696710,-0.048901,324.233,168.544,1.870267
801,0.693755,-0.134651,324.032,169.211,1.864399
802,0.693407,-0.128298,323.842,169.878,1.848241
803,0.696271,-0.082483,323.662,170.548,1.832845
804,0.700002,-0.077430,323.488,171.222,1.822947
805,0.697030,-0.085827,323.320,171.902,1.813656
806,0.700115,-0.128402,323.159,172.580,1.803357
807,0.699960,-0.086022,323.008,173.264,1.787948
808,0.705129,-0.084337,322.865,173.949,1.777626
809,0.706422,-0.171990,322.727,174.640,1.767505
810,0.712610,-0.168137,322.603,175.336,1.746866
811,0.709063,-0.206394,322.493,176.040,1.726690
812,0.708527,-0.157572,322.400,176.743,1.701923
813,0.709501,-0.111249,322.320,177.447,1.683014
814,0.705204,-0.099580,322.250,178.153,1.669664
815,0.703319,-0.014530,322.189,178.855,1.657715
816,0.707503,-0.056100,322.129,179.556,1.655971
817,0.702170,-0.090741,322.074,180.261,1.649239
818,0.705047,-0.094162,322.027,180.962,1.638350
819,0.712103,-0.078908,321.987,181.666,1.627051
820,0.701833,0.009004,321.954,182.377,1.617582
821,0.695802,0.081959,321.920,183.078,1.618662
822,0.694136,0.085551,321.880,183.773,1.628497
823,0.692179,0.066086,321.833,184.465,1.638763
824,0.685887,0.105349,321.780,185.156,1.646694
825,0.679598,0.138604,321.720,185.839,1.659336
826,0.678782,0.124728,321.648,186.515,1.675968
827,0.679567,0.067257,321.567,187.189,1.690936
828,0.685299,0.055302,321.480,187.863,1.699006
829,0.688225,-0.004757,321.388,188.542,1.705643
830,0.687607,-0.008187,321.296,189.224,1.705072
831,0.686139,-0.069012,321.204,189.905,1.704089
832,0.685993,-0.109446,321.119,190.586,1.695808
833,0.681238,-0.079765,321.042,191.268,1.682674
834,0.680389,-0.067226,320.973,191.945,1.673103
835,0.687183,-0.107398,320.909,192.623,1.665035
836,0.687628,-0.109146,320.853,193.308,1.652148
837,0.692519,-0.080522,320.806,193.994,1.639050
838,0.698395,-0.039161,320.765,194.685,1.629388
839,0.695235,0.015514,320.728,195.382,1.624688
840,0.690741,-0.094127,320.689,196.077,1.626550
841,0.690382,-0.149279,320.658,196.767,1.615255
842,0.692148,-0.134834,320.640,197.457,1.597341
843,0.695205,-0.087949,320.633,198.149,1.581161
844,0.695091,-0.051077,320.633,198.844,1.570607
845,0.692505,-0.046471,320.637,199.539,1.564478
846,0.694246,0.069578,320.646,200.232,1.558901
847,0.693113,0.122304,320.648,200.926,1.567251
848,0.698099,0.113343,320.640,201.619,1.581927
849,0.700917,0.062796,320.623,202.317,1.595529
850,0.696342,0.057627,320.600,203.017,1.603064
851,0.694267,-0.032693,320.573,203.713,1.609979
852,0.693304,0.042740,320.549,204.407,1.606056
853,0.689768,0.004047,320.521,205.100,1.611185
854,0.684964,-0.035752,320.492,205.789,1.611671
855,0.688175,-0.085253,320.467,206.473,1.607380
856,0.687169,-0.083666,320.449,207.161,1.597150
857,0.687815,-0.082268,320.438,207.848,1.587110
858,0.692033,-0.070776,320.434,208.536,1.577238
859,0.692019,-0.068597,320.435,209.228,1.568745
860,0.693151,-0.015978,320.442,209.920,1.560513
861,0.694792,-0.011741,320.451,210.613,1.558596
862,0.695394,-0.007305,320.460,211.308,1.557187
863,0.685440,-0.109025,320.470,212.003,1.556310
864,0.677746,-0.106794,320.489,212.689,1.543227
865,0.681673,-0.056004,320.516,213.366,1.530412
866,0.686049,-0.060991,320.549,214.047,1.523691
867,0.694142,-0.073884,320.586,214.732,1.516373
868,0.696684,-0.000234,320.630,215.424,1.507506
869,0.700941,-0.041784,320.674,216.120,1.507478
870,0.703812,-0.004503,320.722,216.819,1.502464
871,0.701811,-0.044654,320.770,217.521,1.501924
872,0.706430,-0.034286,320.822,218.221,1.496565
873,0.710265,-0.125904,320.877,218.925,1.492451
874,0.714521,-0.095556,320.944,219.632,1.477343
875,0.717874,-0.091552,321.019,220.343,1.465876
876,0.712368,-0.016252,321.102,221.056,1.454890
877,0.715322,-0.053127,321.185,221.764,1.452940
878,0.709532,-0.035806,321.274,222.473,1.446564
879,0.703540,-0.090191,321.365,223.177,1.442268
880,0.699495,-0.047296,321.463,223.874,1.431445
881,0.701052,-0.005880,321.564,224.566,1.425769
882,0.699218,-0.005618,321.666,225.260,1.425064
883,0.700040,0.035623,321.768,225.951,1.424389
884,0.704617,0.031543,321.867,226.644,1.428664
885,0.701111,0.026197,321.964,227.342,1.432449
886,0.697329,-0.027709,322.058,228.037,1.435593
887,0.699566,-0.005170,322.155,228.728,1.432268
888,0.700463,0.066948,322.252,229.420,1.431647
889,0.701179,0.058488,322.343,230.115,1.439681
890,0.706021,0.083393,322.430,230.811,1.446700
891,0.702754,0.078048,322.510,231.512,1.456707
892,0.704807,0.036932,322.584,232.211,1.466073
893,0.708317,-0.014515,322.655,232.912,1.470505
894,0.705351,0.071849,322.727,233.617,1.468763
895,0.701102,-0.008249,322.792,234.319,1.477385
896,0.699088,-0.089500,322.859,235.017,1.476395
897,0.691598,-0.058773,322.932,235.712,1.465655
898,0.701123,-0.052496,323.009,236.400,1.458602
899,0.697216,-0.072857,323.092,237.096,1.452302
900,0.692709,-0.073569,323.181,237.787,1.443559
901,0.694638,0.001262,323.275,238.474,1.434731
902,0.697171,-0.040244,323.369,239.162,1.434883
903,0.698754,-0.046022,323.467,239.852,1.430053
904,0.705485,-0.038425,323.568,240.543,1.424531
905,0.689435,-0.036903,323.674,241.241,1.419920
906,0.683422,0.013062,323.781,241.922,1.415491
907,0.679642,0.052990,323.886,242.597,1.417059
908,0.679977,0.096451,323.986,243.270,1.423417
909,0.677377,0.080282,324.078,243.943,1.434992
910,0.676534,0.025399,324.163,244.615,1.444625
911,0.675168,0.053283,324.246,245.287,1.447673
912,0.676144,0.086279,324.325,245.957,1.454067
913,0.676709,0.082500,324.396,246.630,1.464421
914,0.682026,0.030306,324.462,247.303,1.474321
915,0.683367,0.043363,324.525,247.982,1.477957
916,0.680825,-0.000018,324.585,248.663,1.483161
917,0.685368,0.036571,324.644,249.341,1.483159
918,0.687068,0.116077,324.701,250.024,1.487547
919,0.690541,0.119791,324.749,250.710,1.501477
920,0.681274,0.034571,324.787,251.399,1.515851
921,0.680050,0.020637,324.821,252.080,1.520000
922,0.681965,-0.059349,324.854,252.759,1.522476
923,0.687631,-0.137727,324.892,253.440,1.515354
924,0.687503,-0.134422,324.941,254.126,1.498827
925,0.688923,-0.087698,325.002,254.810,1.482697
926,0.686911,-0.080175,325.070,255.496,1.472173
927,0.691524,-0.090440,325.144,256.179,1.462552
928,0.691570,-0.133292,325.226,256.866,1.451699
929,0.692004,-0.104756,325.319,257.551,1.435704
930,0.694383,-0.141927,325.421,258.235,1.423133
931,0.697523,-0.139516,325.535,258.920,1.406102
932,0.703821,-0.092689,325.661,259.606,1.389360
933,0.699791,-0.131998,325.795,260.297,1.378238
934,0.703293,-0.090847,325.940,260.982,1.362398
935,0.698693,-0.041191,326.093,261.668,1.351496
936,0.699336,-0.114654,326.249,262.349,1.346553
937,0.696369,-0.079696,326.413,263.029,1.332795
938,0.690318,-0.042375,326.584,263.704,1.323231
939,0.689879,-0.083139,326.757,264.373,1.318146
940,0.689937,-0.045496,326.936,265.039,1.308170
941,0.683495,0.031502,327.118,265.704,1.302710
942,0.683934,0.034206,327.297,266.364,1.306490
943,0.690246,0.024706,327.473,267.025,1.310595
944,0.685000,0.021918,327.649,267.692,1.313560
945,0.688662,0.007218,327.821,268.355,1.316190
946,0.691789,0.042692,327.994,269.022,1.317056
947,0.696412,0.158627,328.164,269.692,1.322179
948,0.696879,0.151457,328.323,270.371,1.341214
949,0.702412,0.143555,328.469,271.052,1.359389
950,0.704985,0.133600,328.604,271.741,1.376616
951,0.710281,0.078704,328.729,272.435,1.392648
952,0.703193,0.072385,328.849,273.135,1.402092
953,0.703089,0.067084,328.961,273.829,1.410778
954,0.704614,0.066201,329.067,274.524,1.418828
955,0.704750,0.044794,329.168,275.222,1.426773
956,0.698381,-0.044706,329.266,275.920,1.432148
957,0.694668,0.039939,329.366,276.611,1.426783
958,0.692797,-0.005820,329.462,277.299,1.431576
959,0.697555,0.029996,329.559,277.985,1.430878
960,0.690153,0.110229,329.654,278.676,1.434477
961,0.688989,0.099321,329.738,279.361,1.447705
962,0.689077,0.085426,329.815,280.046,1.459623
963,0.687860,-0.004054,329.884,280.731,1.469874
964,0.694710,-0.063442,329.954,281.415,1.469388
965,0.694112,-0.078393,330.030,282.106,1.461775
966,0.698171,-0.116329,330.112,282.795,1.452368
967,0.691007,-0.207524,330.204,283.487,1.438408
968,0.685000,-0.247114,330.312,284.170,1.413505
969,0.681244,-0.159491,330.439,284.843,1.383852
970,0.683845,-0.066844,330.579,285.510,1.364713
971,0.687682,-0.107593,330.724,286.178,1.356691
972,0.693805,-0.102051,330.879,286.848,1.343780
973,0.701196,-0.064449,331.043,287.522,1.331534
974,0.698330,-0.020890,331.215,288.202,1.323800
975,0.694307,-0.066824,331.387,288.879,1.321293
976,0.694068,-0.055680,331.564,289.550,1.313275
977,0.696106,-0.143820,331.745,290.220,1.306593
978,0.696391,-0.132945,331.938,290.889,1.289335
979,0.695818,-0.170121,332.143,291.555,1.273381
980,0.687582,-0.119739,332.360,292.215,1.252967
981,0.691924,-0.037375,332.584,292.865,1.238598
982,0.691777,-0.036017,332.813,293.519,1.234113
983,0.697417,0.002263,333.044,294.171,1.229791
984,0.702727,0.071363,333.277,294.828,1.230063
985,0.698252,0.183716,333.506,295.492,1.238626
986,0.701227,0.177750,333.719,296.157,1.260672
987,0.704342,0.169431,333.919,296.829,1.282002
988,0.708642,0.170947,334.106,297.508,1.302334
989,0.707714,0.114432,334.280,298.195,1.322847
990,0.710404,0.099594,334.444,298.884,1.336579
991,0.707197,0.044897,334.601,299.577,1.348530
992,0.710970,0.029197,334.753,300.267,1.353918
993,0.713028,0.150017,334.903,300.962,1.357422
994,0.715160,0.156593,335.042,301.662,1.375424
995,0.717976,0.098117,335.168,302.366,1.394215
996,0.712123,0.048256,335.285,303.074,1.405989
997,0.712198,0.201144,335.398,303.777,1.411780
998,0.705527,0.243417,335.494,304.483,1.435917
999,0.694816,0.148886,335.568,305.184,1.465127
1000,0.687313,0.132830,335.629,305.876,1.482994
1001,0.686111,-0.126567,335.679,306.562,1.498933
1002,0.676751,-0.173254,335.738,307.246,1.483745
1003,0.672574,-0.168475,335.811,307.918,1.462955
1004,0.673793,-0.166942,335.897,308.585,1.442738
1005,0.670828,-0.130019,335.996,309.252,1.422705
1006,0.658251,-0.159362,336.106,309.914,1.407102
1007,0.661163,-0.152703,336.225,310.561,1.387979
1008,0.663685,-0.140885,336.357,311.209,1.369654
1009,0.659681,-0.143335,336.501,311.857,1.352748
1010,0.659728,-0.179595,336.655,312.498,1.335548
1011,0.661298,-0.209548,336.822,313.136,1.313997
1012,0.666205,-0.162940,337.006,313.772,1.288851
1013,0.670916,-0.123158,337.204,314.408,1.269298
1014,0.671275,-0.194368,337.413,315.045,1.254519
1015,0.673801,-0.121935,337.636,315.678,1.231195
1016,0.677637,-0.110279,337.870,316.310,1.216563
1017,0.680570,-0.056029,338.114,316.943,1.203329
1018,0.686153,-0.088688,338.362,317.576,1.196606
1019,0.688182,-0.102588,338.620,318.212,1.185964
1020,0.692691,-0.099689,338.886,318.847,1.173653
1021,0.695708,-0.139648,339.162,319.482,1.161690
1022,0.695575,-0.053925,339.449,320.116,1.144933
1023,0.698429,0.030443,339.741,320.747,1.138462
1024,0.701996,0.070916,340.031,321.383,1.142115
1025,0.700526,0.014748,340.317,322.024,1.150625
1026,0.700280,0.011303,340.602,322.664,1.152394
1027,0.696482,0.032559,340.885,323.304,1.153751
1028,0.702987,-0.016266,341.165,323.942,1.157658
1029,0.711016,0.034089,341.449,324.585,1.155706
1030,0.709796,0.033739,341.733,325.237,1.159796
1031,0.710794,-0.070378,342.014,325.889,1.163845
1032,0.715026,-0.030188,342.300,326.539,1.155400
1033,0.719231,-0.025618,342.591,327.192,1.151777
1034,0.721926,-0.102068,342.886,327.848,1.148703
1035,0.717378,-0.065624,343.190,328.503,1.136455
1036,0.717100,-0.068999,343.497,329.152,1.128580
1037,0.714493,-0.021374,343.809,329.797,1.120300
1038,0.707298,-0.032611,344.122,330.440,1.117735
1039,0.703847,-0.030837,344.434,331.074,1.113822
1040,0.706316,-0.103028,344.747,331.705,1.110122
1041,0.711699,-0.158224,345.069,332.334,1.097758
1042,0.711501,-0.155696,345.405,332.961,1.078771
1043,0.706049,-0.082277,345.753,333.582,1.060088
1044,0.702020,-0.080433,346.104,334.194,1.050215
1045,0.704264,-0.082859,346.459,334.800,1.040563
1046,0.710868,-0.077605,346.821,335.404,1.030619
1047,0.706281,0.009813,347.192,336.010,1.021307
1048,0.699294,0.049312,347.560,336.613,1.022484
1049,0.700155,0.006706,347.921,337.212,1.028402
1050,0.701362,0.082484,348.282,337.812,1.029207
1051,0.693524,0.081306,348.638,338.416,1.039105
1052,0.694649,0.040886,348.984,339.017,1.048861
1053,0.694470,-0.039516,349.327,339.621,1.053768
1054,0.689332,-0.051523,349.673,340.223,1.049026
1055,0.687996,0.029769,350.020,340.819,1.042843
1056,0.690081,-0.000550,350.365,341.414,1.046415
1057,0.694616,-0.040275,350.710,342.012,1.046349
1058,0.690970,-0.119336,351.061,342.611,1.041516
1059,0.685603,-0.091065,351.418,343.202,1.027196
1060,0.690699,-0.096417,351.779,343.785,1.016268
1061,0.692369,-0.018040,352.150,344.368,1.004698
1062,0.693665,-0.003547,352.523,344.952,1.002533
1063,0.691209,0.075764,352.896,345.536,1.002108
1064,0.696574,0.025209,353.263,346.122,1.011199
1065,0.696144,0.013053,353.631,346.714,1.014224
